"","tag","stemtag","sp","quadrat","treeID","stemID","biannual","intraannual","cored","year.cored","status","lx","ly","gx","gy","NAD83_X","NAD83_Y","lat","lon"
"715",112698,1,"ulru ",1128,15205,15205,1,0,0,NA,"A",17.9,18.2,217.8999939,558.2000122,747590.4125,4309069.543,38.89563037,-78.14515812
"716",120162,1,"quve",1202,15355,15355,0,0,1,"2010-2011","A",NA,NA,227.199996948242,28.3999996185303,747612.001,4308540.101,38.89085915,-78.14510041
"717",120278,1,"litu ",1201,15464,15464,1,0,0,NA,"A",5,8.6,225,8.600000381,747610.2609,4308520.256,38.89068102,-78.14512761
"718",120755,1,"litu ",1204,15892,15892,1,0,0,NA,"A",6.8,10,226.8000031,70,747610.636,4308581.681,38.89123376,-78.14510114
"719",120777,1,"litu ",1205,15911,15911,1,0,0,NA,"A",3.8,0.2,223.8000031,80.19999695,747607.4002,4308591.808,38.89132583,-78.14513475
"720",120781,1,"litu ",1205,15914,15914,1,1,0,NA,"A",3,2.2,223,82.19999695,747606.554,4308593.789,38.8913439,-78.14514378
"721",120790,1,"litu ",1205,15923,15923,1,0,0,NA,"A",7.3,6.2,220.3999939,86.19999695,747603.8619,4308597.728,38.8913801,-78.14517337
"722",120911,1,"quru",1206,16032,16032,0,0,1,"2016-2017","D",NA,NA,240,107,747622.9741,4308618.977,38.89156597,-78.1449456
"723",120924,1,"litu",1206,16044,16044,0,0,1,"2010-2011","A",NA,NA,232.300003051758,105,747615.3226,4308616.799,38.89154852,-78.1450345
"724",121017,1,"litu",1205,16130,16130,0,0,1,"2016-2017","D",NA,NA,222.899993896484,97.1999969482422,747606.106,4308608.783,38.89147897,-78.14514354
"725",121026,1,"quru",1206,16137,16137,0,0,1,"2010-2011","A",NA,NA,229.199996948242,102.400001525879,747612.2837,4308614.128,38.89152533,-78.14507046
"726",121088,1,"cagl",1207,16195,16195,0,0,1,"2010-2011","A",NA,NA,224.399993896484,126.699996948242,747606.9212,4308638.31,38.89174449,-78.1451235
"727",121105,1,"cagl",1207,16211,16211,0,0,1,"2010-2011","A",NA,NA,239.899993896484,134.300003051758,747622.2408,4308646.267,38.89181179,-78.1449442
"728",121162,1,"caovl",1208,16262,16262,0,0,1,"2010-2011","A",NA,NA,238.199996948242,158.199996948242,747619.9868,4308670.121,38.89202712,-78.14496156
"729",121186,1,"quru",1210,16284,16284,0,0,1,"2010-2011","A",NA,NA,238.899993896484,184.5,747620.0764,4308696.431,38.89226389,-78.14495104
"730",121195,1,"quru ",1211,16293,16293,1,1,0,NA,"A",12.4,0.4,232.3999939,200.3999939,747613.2093,4308712.176,38.89240753,-78.14502445
"731",121212,1,"litu",1207,16309,16309,1,0,1,"2010-2011","A",12.7,12.5,232.6999969,132.5,747615.0845,4308644.301,38.89179611,-78.14502733
"732",121221,1,"litu ",1207,16317,16317,1,1,0,NA,"A",1.7,19.3,221.6999969,139.3000031,747603.9297,4308650.844,38.89185814,-78.14515343
"733",121274,1,"cato ",1209,16369,16369,1,0,0,NA,"D",2.1,12.9,222.1000061,172.8999939,747603.5501,4308684.444,38.89216066,-78.14514569
"734",121275,1,"qupr ",1209,16370,16370,1,0,0,NA,"A",1.7,16.9,221.6999969,176.8999939,747603.0574,4308688.434,38.89219671,-78.14514993
"735",121284,1,"litu",1209,16379,16379,0,0,1,"2010-2011","A",NA,NA,233.199996948242,173.300003051758,747614.6378,4308685.101,38.89216346,-78.14501776
"736",121291,1,"qupr ",1210,16386,16386,1,0,0,NA,"A",2.8,9.4,222.8000031,189.3999939,747603.8671,4308700.956,38.89230919,-78.14513608
"737",121298,1,"nysy ",1211,16393,16393,1,0,0,NA,"D",2.6,1,222.6000061,201,747603.398,4308712.548,38.89241365,-78.14513731
"738",121301,1,"caovl",1211,16396,16396,1,0,1,"2010-2011","A",1.2,2.5,221.1999969,202.5,747601.9636,4308714.015,38.89242726,-78.1451533
"739",121305,1,"quru",1211,16400,16400,1,1,1,"2010-2011","A",1.1,11.2,221.1000061,211.1999969,747601.6618,4308722.711,38.89250561,-78.14515364
"740",121310,1,"quru",1211,16405,16405,0,0,1,"2010-2011","D",NA,NA,229.300003051758,218.100006103516,747609.6995,4308729.799,38.89256714,-78.14505851
"741",121329,1,"quru",1213,16424,16424,0,0,1,"2010-2011","A",NA,NA,221.199996948242,254.5,747600.7572,4308766.001,38.89289549,-78.14514845
"742",121358,1,"fram ",1216,16451,16451,1,0,0,NA,"A",10.9,12,230.8999939,312,747609.1207,4308823.711,38.89341254,-78.14503131
"743",121367,1,"nysy ",1216,16460,16460,1,0,0,NA,"A",4.6,10.8,224.6000061,310.7999878,747602.8502,4308822.365,38.89340219,-78.14510402
"744",121374,1,"juni ",1216,16466,16466,1,0,0,NA,"A",0.7,18.5,220.6999969,318.5,747598.7726,4308829.972,38.89347181,-78.14514823
"745",121379,1,"quve",1206,16471,16471,0,0,1,"2010-2011","A",NA,NA,232.5,119.300003051758,747615.1907,4308631.1,38.89167727,-78.14503086
"746",121423,1,"litu",1213,16494,16494,0,0,1,"2016-2017","D",NA,NA,238.399993896484,256.399993896484,747617.9085,4308768.3,38.89291134,-78.14495009
"747",121434,1,"quru",1214,16505,16505,0,0,1,"2010-2011","A",NA,NA,229,273.100006103516,747608.1236,4308784.777,38.8930624,-78.14505684
"748",121442,1,"litu",1215,16513,16513,0,0,1,"2010-2011","A",NA,NA,232.5,283.899993896484,747611.3721,4308795.655,38.8931594,-78.1450155
"749",121455,1,"fram",1216,509,509,0,0,1,"2016-2017","D",NA,NA,236.5,303.600006103516,747614.914,4308815.443,38.89333649,-78.14496758
"750",122005,1,"fram ",1217,16542,16542,1,0,0,NA,"A",10.3,9.1,230.3000031,329.1000061,747608.1241,4308840.792,38.89356656,-78.14503663
"751",122006,1,"acru ",1217,16543,16543,1,0,0,NA,"A",9.9,8.3,229.8999939,328.2999878,747607.7428,4308839.983,38.89355938,-78.14504132
"752",122009,1,"acru ",1217,16546,16546,1,0,0,NA,"A",1.2,4.1,221.1999969,324.1000061,747599.1426,4308835.582,38.8935222,-78.14514195
"753",122060,1,"quru",1218,16594,16594,0,0,1,"2010-2011","A",NA,NA,231.600006103516,358.100006103516,747608.751,4308869.815,38.89382759,-78.14501895
"754",122120,1,"qual ",1220,16654,16654,1,0,0,NA,"A",2.6,0.6,222.6000061,380.6000061,747599.2314,4308892.1,38.89403085,-78.14512055
"755",122121,1,"pist ",1220,16655,16655,1,0,0,NA,"A",1.6,2.3,221.6000061,382.2999878,747598.1923,4308893.776,38.89404623,-78.14513191
"756",122128,1,"pist",1219,16658,16658,0,0,1,"2010-2011","D",NA,NA,238.300003051758,376.600006103516,747615.02,4308888.465,38.89399368,-78.14494002
"757",122130,1,"qual ",1219,16660,16660,1,1,0,NA,"D",10.7,17.3,230.6999969,377.2999878,747607.4058,4308888.989,38.89400054,-78.14502752
"758",122131,1,"pist",1219,16661,16661,0,0,1,"2010-2011","A",NA,NA,230.699996948242,375.899993896484,747607.4383,4308887.589,38.89398793,-78.14502765
"759",122136,1,"quru ",1220,16665,16665,1,1,0,NA,"A",5.5,7.6,225.5,387.6000061,747601.9683,4308899.165,38.89409367,-78.14508648
"760",122146,1,"pist",1220,16675,16675,0,0,1,"2010-2011","A",NA,NA,225.699996948242,397.399993896484,747601.9409,4308908.967,38.89418189,-78.14508326
"761",122149,1,"pist",1220,16678,16678,0,0,1,"2010-2011","A",NA,NA,222,397.399993896484,747598.2419,4308908.881,38.89418216,-78.14512589
"762",122150,1,"pist",1221,16679,16679,0,0,1,"2010-2011","A",NA,NA,220.800003051758,400.700012207031,747596.9656,4308912.153,38.89421197,-78.14513941
"763",122157,1,"pist",1221,16684,16684,0,0,1,"2010-2011","A",NA,NA,228.399993896484,406.399993896484,747604.4313,4308918.027,38.89426274,-78.14505131
"764",122164,1,"pist",1221,16690,16690,0,0,1,"2010-2011","A",NA,NA,229,414.299987792969,747604.8479,4308925.939,38.89433383,-78.14504366
"765",122165,1,"pist",1221,16691,16691,0,0,1,"2010-2011","A",NA,NA,225.800003051758,416.700012207031,747601.5931,4308928.264,38.89435567,-78.14508031
"766",122166,1,"pist",1221,16692,16692,0,0,1,"2010-2011","A",NA,NA,227.399993896484,419,747603.1393,4308930.601,38.89437627,-78.14506166
"767",122180,1,"pist",1222,16706,16706,0,0,1,"2010-2011","A",NA,NA,222.800003051758,428.299987792969,747598.3248,4308939.792,38.89446034,-78.14511379
"768",122184,1,"pist",1222,16710,16710,1,0,1,"2010-2011","A",2.9,13.9,222.8999939,433.8999939,747598.2948,4308945.392,38.89451076,-78.14511211
"769",122185,1,"pist ",1222,16711,16711,1,0,0,NA,"A",5.6,14.9,225.6000061,434.8999939,747600.9709,4308946.455,38.89451957,-78.14508091
"770",122187,1,"pist",1222,16713,16713,0,0,1,"2010-2011","A",NA,NA,229.5,434.899993896484,747604.8699,4308946.545,38.89451928,-78.14503597
"771",122189,1,"qual ",1222,16715,16715,1,1,0,NA,"A",5.5,19.5,225.5,439.5,747600.7642,4308951.051,38.894561,-78.14508163
"772",122211,1,"qual",1220,16736,16736,0,0,1,"2010-2011","A",NA,NA,232.199996948242,391.5,747608.576,4308903.22,38.89412829,-78.14500892
"773",122229,1,"pist",1221,16750,16750,0,0,1,"2010-2011","A",NA,NA,232.300003051758,416.700012207031,747608.0913,4308928.415,38.8943552,-78.14500541
"774",122248,1,"qual ",1222,16767,16767,1,0,0,NA,"A",10.5,13.1,230.5,433.1000061,747605.9113,4308944.769,38.894503,-78.14502462
"775",122256,1,"pist",1222,16774,16774,0,0,1,"2016-2017","D",NA,NA,234.199996948242,438.799987792969,747609.4781,4308950.553,38.89455406,-78.14498146
"776",122275,1,"pist",1223,16791,16791,0,0,1,"2010-2011","D",NA,NA,234.600006103516,449.600006103516,747609.6275,4308961.36,38.89465128,-78.14497584
"777",122278,1,"pist",1223,16794,16794,0,0,1,"2010-2011","A",NA,NA,235.399993896484,455.399993896484,747610.2927,4308967.177,38.89470344,-78.14496608
"778",122295,1,"juni",1224,16808,16808,0,0,1,"2010-2011","A",NA,NA,229.600006103516,479.799987792969,747603.9282,4308991.435,38.89492357,-78.14503063
"779",122302,1,"pist",1223,16813,16813,0,0,1,"2010-2011","A",NA,NA,227.199996948242,448.299987792969,747602.2596,4308959.888,38.89464011,-78.14506122
"780",122303,1,"qual ",1223,16814,16814,1,1,0,NA,"A",1.9,8.5,221.8999939,448.5,747596.9564,4308959.965,38.8946423,-78.14512227
"781",122343,1,"qual ",1225,16851,16851,1,1,0,NA,"A",10.7,14.4,230.6999969,494.3999939,747604.6892,4309006.057,38.89505496,-78.14501659
"782",122347,1,"ulru ",1225,16852,16852,1,0,0,NA,"D",1.3,18.8,221.3000031,498.7999878,747595.1896,4309010.238,38.89509526,-78.14512449
"783",122404,1,"qual",1226,16855,16855,0,0,1,"2010-2011","A",NA,NA,235.399993896484,500.299987792969,747609.251,4309012.064,38.89510774,-78.14496189
"784",122427,1,"qual ",1227,16878,16878,1,1,0,NA,"A",17,15.6,237,535.5999756,747610.0317,4309047.392,38.89542548,-78.14494016
"785",122439,1,"cagl ",1228,16889,16889,1,0,0,NA,"A",12.6,13,232.6000061,553,747605.2292,4309064.685,38.89558248,-78.14498923
"786",122450,1,"ulru ",1225,31862,44444,1,0,0,NA,"A",2.6,18.7,223,499.1,747596.9,4309011,38.8951,-78.1451
"787",122452,1,"fram ",1226,16901,16901,1,0,0,NA,"A",5.7,2.4,225.6999969,502.3999939,747599.5049,4309013.939,38.89512736,-78.14507346
"788",122455,1,"qual ",1226,16904,16904,1,0,0,NA,"A",12,4.2,232,504.2000122,747605.7615,4309015.885,38.89514311,-78.1450007
"789",122458,1,"cagl ",1226,16907,16907,1,0,0,NA,"A",4.6,4.9,224.6000061,504.8999939,747598.3472,4309016.413,38.89514995,-78.1450859
"790",122474,1,"qual",1227,16923,16923,0,0,1,"2010-2011","A",NA,NA,222.300003051758,532,747595.4191,4309043.452,38.89539414,-78.14510987
"791",122482,1,"litu ",1228,16931,16931,1,1,0,NA,"A",14.5,2.4,234.5,542.4000244,747607.3746,4309054.132,38.89548689,-78.14496833
"792",122486,1,"litu ",1228,16935,16935,1,0,0,NA,"A",2.7,17,222.6999969,557,747595.2391,4309068.455,38.89561922,-78.14510293
"793",122489,1,"cagl ",1229,16938,16938,1,0,0,NA,"A",2.8,4.3,222.8000031,564.2999878,747595.1697,4309075.755,38.89568494,-78.14510109
"794",122490,1,"quru ",1229,16939,16939,1,0,0,NA,"D",8.9,4.2,228.8999939,564.2000122,747601.2703,4309075.796,38.8956836,-78.14503082
"795",122492,1,"litu ",1229,16941,16941,1,0,0,NA,"A",2.5,11.5,222.5,571.5,747594.7027,4309082.946,38.8957498,-78.14510388
"796",122521,1,"quve",1232,16968,16968,0,0,1,"2016-2017","D",NA,NA,230.899993896484,638.799987792969,747601.5391,4309150.423,38.89635518,-78.14500081
"797",122522,1,"litu ",1232,16969,16969,1,0,0,NA,"A",3.4,17.4,223.3999939,637.4000244,747594.0736,4309148.849,38.89634312,-78.14508736
"798",122554,1,"litu",1230,16976,16976,0,0,1,"2016-2017","D",NA,NA,228.600006103516,593,747600.3023,4309104.582,38.89594295,-78.14503158
"799",122561,1,"litu ",1231,16983,16983,1,0,0,NA,"A",0,7.6,220,610.5,747591.2986,4309121.878,38.89610115,-78.14512904
"800",122563,2,"litu ",1232,16985,34435,1,0,0,NA,"A",1.6,3.7,221.6000061,623.7000122,747592.592,4309135.111,38.89621989,-78.14510938
"801",130348,1,"litu ",1302,17329,17329,1,0,0,NA,"A",19.9,1.9,259.8999939,21.89999962,747644.843,4308534.362,38.89079824,-78.14472426
"802",130579,1,"litu",1304,17541,17541,0,0,1,"2010-2011","A",NA,NA,251,69.1999969482422,747634.8481,4308581.442,38.8912248,-78.14482239
"803",130718,1,"litu ",1306,17666,17666,1,0,0,NA,"A",7.3,11.3,247.3000031,111.3000031,747630.1724,4308623.445,38.89160415,-78.14486109
"804",130788,1,"caovl",1309,17734,17734,0,0,1,"2010-2011","D",NA,NA,247.699996948242,167.699996948242,747629.2638,4308679.839,38.89211197,-78.14485122
"805",130838,1,"litu ",1305,17779,17779,1,1,0,NA,"A",12.2,1,252.1999969,81,747635.774,4308593.267,38.89133096,-78.14480746
"806",130911,1,"quve",1305,17844,17844,0,0,1,"2010-2011","D",NA,NA,256.100006103516,95.1999969482422,747639.3435,4308607.554,38.89145854,-78.1447612
"807",130991,1,"quve",1307,17919,17919,0,0,1,"2010-2011","A",NA,NA,255.100006103516,120.599998474121,747637.7545,4308632.924,38.89168732,-78.14477035
"808",130992,1,"cato",1307,17920,17920,0,0,1,"2016-2017","D",NA,NA,252.699996948242,124,747635.2763,4308636.267,38.89171811,-78.14479769
"809",131009,1,"quve",1308,17936,17936,1,0,1,"2010-2011","A",13.9,0.7,253.8999939,140.6999969,747636.0885,4308652.99,38.8918684,-78.1447823
"810",131017,1,"litu",1308,17944,17944,0,0,1,"2010-2011","A",NA,NA,256.899993896484,147.100006103516,747638.9392,4308659.458,38.89192581,-78.14474714
"811",131032,1,"cagl",1308,17958,17958,0,0,1,"2010-2011","A",NA,NA,254.5,157.699996948242,747636.294,4308670,38.89202143,-78.1447738
"812",131047,1,"litu",1309,17973,17973,0,0,1,"2010-2011","A",NA,NA,252.5,163.399993896484,747634.1623,4308675.652,38.8920729,-78.14479631
"813",131061,1,"caovl",1309,17987,17987,0,0,1,"2010-2011","A",NA,NA,257,172,747638.4616,4308684.354,38.89215001,-78.14474366
"814",131080,1,"litu",1310,18006,18006,0,0,1,"2010-2011","A",NA,NA,250.199996948242,188.199996948242,747631.2876,4308700.392,38.89229638,-78.1448205
"815",131086,1,"quru ",1310,18012,18012,1,0,0,NA,"A",18.1,15.5,258.1000061,195.5,747639.0161,4308707.873,38.89236154,-78.14472879
"816",131087,1,"quru",1310,18013,18013,1,1,1,"2010-2011","A",17.3,17.8,257.2999878,197.8000031,747638.1629,4308710.154,38.89238231,-78.1447378
"817",131091,1,"caovl",1311,18017,18017,0,0,1,"2010-2011","A",NA,NA,252.199996948242,202.300003051758,747632.9599,4308714.534,38.8924232,-78.14479614
"818",131092,1,"litu ",1311,18018,18018,1,0,0,NA,"A",13.1,2.7,253.1000061,202.6999969,747633.8504,4308714.955,38.89242673,-78.14478573
"819",131096,1,"litu ",1311,18022,18022,1,0,0,NA,"A",19,4.7,259,204.6999969,747639.7024,4308717.092,38.89244431,-78.14471756
"820",131113,1,"cagl",1310,18039,18039,0,0,1,"2010-2011","A",NA,NA,246.600006103516,180.899993896484,747627.8579,4308693.01,38.89223091,-78.14486266
"821",131138,1,"caovl",1311,18064,18064,0,0,1,"2010-2011","A",NA,NA,243.399993896484,202,747624.1692,4308714.03,38.89242114,-78.14489756
"822",131179,1,"cato",1313,18104,18104,0,0,1,"2016-2017","D",NA,NA,242.199996948242,245.699996948242,747621.9557,4308757.691,38.89281472,-78.1449073
"823",131183,1,"cato",1313,18108,18108,0,0,1,"2010-2011","D",NA,NA,240.5,252.100006103516,747620.1077,4308764.05,38.89287247,-78.14492629
"824",131188,1,"litu ",1313,18113,18113,1,0,0,NA,"A",10,15.3,250,255.3000031,747629.5309,4308767.469,38.89290059,-78.14481654
"825",131192,1,"litu",1314,18117,18117,0,0,1,"2016-2017","D",NA,NA,249.100006103516,262.299987792969,747628.4688,4308774.446,38.89296369,-78.14482625
"826",131227,1,"litu ",1313,18152,18152,1,0,0,NA,"A",17.4,13.7,257.3999939,253.6999969,747636.9661,4308766.041,38.89288565,-78.14473142
"827",131232,1,"litu ",1313,18157,18157,1,0,0,NA,"A",14.4,19.2,254.3999939,259.2000122,747633.8393,4308771.47,38.89293539,-78.14476548
"828",131233,1,"litu ",1313,18158,18158,1,0,0,NA,"A",18.3,19.6,258.2999878,259.6000061,747637.7289,4308771.961,38.89293871,-78.1447205
"829",131238,1,"caco ",1314,18163,18163,1,0,0,NA,"D",13.6,7.5,253.6000061,267.5,747632.8469,4308779.749,38.89301018,-78.14477392
"830",131239,1,"quru ",1314,18164,18164,1,1,0,NA,"A",19.5,5.7,259.5,265.7000122,747638.7871,4308778.087,38.89299355,-78.14470611
"831",131272,1,"fram ",1315,18195,18195,1,0,0,NA,"A",18.5,2.2,258.5,282.2000122,747637.4046,4308794.559,38.89314219,-78.14471609
"832",131304,1,"litu",1314,18227,18227,0,0,1,"2010-2011","A",NA,NA,241.5,278.200012207031,747620.502,4308790.166,38.89310741,-78.14491234
"833",131352,1,"fram",1316,NA,12,1,0,0,NA,"A",5.5,3.3,NA,NA,747379.7615,4309142.576,38.89634703,-78.14755792
"834",131360,1,"juni",1316,18282,18282,0,0,1,"2010-2011","A",NA,NA,251.899993896484,310.700012207031,747630.1452,4308822.898,38.8933993,-78.14478947
"835",131364,1,"acru ",1316,18286,18286,1,0,0,NA,"A",12,12.9,252,312.8999939,747630.1941,4308825.1,38.8934191,-78.14478811
"836",132010,1,"caco",1317,18352,18352,0,0,1,"2010-2011","D",NA,NA,248.699996948242,339.5,747626.2779,4308851.616,38.89365886,-78.14482365
"837",132018,1,"caco",1317,18360,18360,0,0,1,"2016-2017","D",NA,NA,257.100006103516,334.100006103516,747634.8009,4308846.413,38.89360962,-78.14472737
"838",132028,1,"fram ",1317,18369,18369,1,0,0,NA,"A",17,6.7,257,326.7000122,747634.8726,4308839.012,38.893543,-78.14472922
"839",132077,1,"qual ",1319,18414,18414,1,1,0,NA,"A",9.9,15.9,249.8999939,375.8999939,747626.6331,4308888.034,38.89398653,-78.14480643
"840",132171,1,"litu ",1320,18501,18501,1,0,0,NA,"A",13.7,6.7,253.6999969,386.7000122,747630.1815,4308898.92,38.8940835,-78.14476164
"841",132177,1,"qual",1320,18506,18506,0,0,1,"2016-2017","D",NA,NA,253.800003051758,389.600006103516,747630.2143,4308901.821,38.89410961,-78.14476021
"842",132194,1,"pist",1321,18521,18521,0,0,1,"2010-2011","A",NA,NA,251,411.100006103516,747626.9162,4308923.25,38.89430341,-78.14479047
"843",132206,1,"qual",1320,18532,18532,0,0,1,"2010-2011","A",NA,NA,243.100006103516,396.299987792969,747619.3617,4308908.271,38.89417072,-78.14488288
"844",132232,1,"quve",1322,18558,18558,0,0,1,"2010-2011","A",NA,NA,246.300003051758,424.600006103516,747621.9043,4308936.638,38.89442531,-78.14484336
"845",132233,1,"pist",1322,18559,18559,0,0,1,"2010-2011","A",NA,NA,249.899993896484,427.600006103516,747625.4337,4308939.72,38.89445206,-78.1448016
"846",132236,1,"pist",1322,18562,18562,0,0,1,"2010-2011","A",NA,NA,241.600006103516,430.5,747617.0687,4308942.427,38.89447878,-78.14489697
"847",132241,1,"pist",1322,18567,18567,0,0,1,"2010-2011","A",NA,NA,254.399993896484,422.399993896484,747630.0531,4308934.626,38.89440491,-78.14475024
"848",132250,1,"quve",1323,18576,18576,0,0,1,"2010-2011","A",NA,NA,240.5,444.5,747615.6,4308956,38.8946,-78.14491
"849",132302,1,"quru ",1321,18624,18624,1,0,0,NA,"A",13,14.4,253,414.4,747628.8,4308927,38.89433,-78.14477
"850",132311,1,"qual ",1322,18633,18633,1,0,0,NA,"A",12.9,14.2,252.9,434.2,747628.3,4308946,38.89451,-78.14477
"851",132321,1,"quru ",1323,18643,18643,1,0,0,NA,"A",17.6,1,257.6,441,747632.8,4308953,38.89457,-78.14471
"852",132371,1,"quru ",1325,18692,18692,1,0,0,NA,"A",19.9,12.9,259.9,492.9,747633.9,4309005,38.89504,-78.14468
"853",132386,1,"quve",1326,18705,18705,0,0,1,"2010-2011","D",NA,NA,259.200012207031,510.700012207031,747632.8,4309023,38.8952,-78.14469
"854",132396,1,"quve",1327,18714,18714,0,0,1,"2010-2011","A",NA,NA,250.699996948242,522.400024414062,747624,4309035,38.89531,-78.14478
"855",132508,1,"quve ",1328,18801,18801,1,0,0,NA,"A",18.6,13.9,258.6,553.9,747631.2,4309066,38.89559,-78.14469
"856",132512,1,"juni ",1328,18805,18805,1,0,0,NA,"A",11.2,18.4,251.2,558.4,747623.7,4309071,38.89563,-78.14477
"857",132524,1,"litu ",1329,18817,18817,1,0,0,NA,"A",18.4,0.4,258.4,560.4,747630.9,4309073,38.89565,-78.14469
"858",132525,1,"fram ",1329,18818,18818,1,0,1,"2010-2011","D",20,1.2,260,561.2,747632.4,4309074,38.89565,-78.14467
"859",132529,1,"litu ",1329,18822,18822,1,0,0,NA,"A",16.6,13.2,256.6,573.2,747628.8,4309085,38.89576,-78.14471
"860",132532,1,"fagr",1330,18825,18825,0,0,1,"2010-2011","A",NA,NA,259.600006103516,589.200012207031,747631.4,4309102,38.89591,-78.14467
"861",132539,1,"litu ",1331,18832,18832,1,1,0,NA,"A",15,15.9,255,615.9,747626.2,4309128,38.89615,-78.14473
"862",132542,1,"quve",1332,18835,18835,1,0,1,"2010-2011","A",15.4,2.9,255.4,622.9,747626.4,4309135,38.89621,-78.14472
"863",132545,1,"litu ",1332,18838,18838,1,0,0,NA,"A",9.5,11.2,249.5,631.2,747620.3,4309143,38.89629,-78.14479
"864",140270,1,"ulru ",1401,19102,19102,1,0,0,NA,"D",0.3,18.3,260.3,18.3,747645.3,4308531,38.89077,-78.14472
"865",140467,1,"quve ",1404,19280,19280,1,0,0,NA,"A",2.1,18.5,262.1,78.5,747645.7,4308591,38.89131,-78.14469
"866",140609,1,"litu ",1403,19411,19411,1,0,0,NA,"A",4.3,3.6,264.3,43.6,747648.7,4308556,38.89099,-78.14467
"867",140646,1,"litu ",1405,19443,19443,1,0,0,NA,"A",1,8.3,261,88.3,747644.4,4308601,38.8914,-78.14471
"868",140733,1,"quve",1407,19527,19527,0,0,1,"2010-2011","A",NA,NA,264.200012207031,127,747646.7,4308640,38.89174,-78.14466
"869",140735,1,"litu",1407,19529,19529,0,0,1,"2010-2011","A",NA,NA,268.799987792969,126.5,747651.3,4308639,38.89174,-78.14461
"870",140736,1,"quve",1407,19530,19530,1,0,1,"2010-2011","A",2.4,13.6,262.4,133.6,747644.8,4308646,38.8918,-78.14469
"871",140751,1,"quru ",1408,19542,19542,1,1,0,NA,"A",9.9,1.5,269.9,141.5,747652.1,4308654,38.89187,-78.1446
"872",140756,1,"quve",1408,19547,19547,1,0,1,"2010-2011","D",1.3,6.2,261.3,146.2,747643.4,4308659,38.89192,-78.1447
"873",140761,1,"quve",1408,19552,19552,0,0,1,"2010-2011","A",NA,NA,271.700012207031,151.100006103516,747653.6,4308664,38.89196,-78.14458
"874",140764,1,"qupr",1408,19555,19555,0,0,1,"2010-2011","A",NA,NA,268.100006103516,153.399993896484,747650,4308666,38.89198,-78.14462
"875",140810,1,"caovl",1410,19598,19598,0,0,1,"2010-2011","A",NA,NA,265.200012207031,188.399993896484,747646.3,4308701,38.8923,-78.14465
"876",140813,1,"litu ",1410,19601,19601,1,0,0,NA,"A",8.3,11.2,268.3,191.2,747649.3,4308704,38.89232,-78.14461
"877",140818,1,"litu ",1410,19606,19606,1,0,0,NA,"A",2.3,19.2,262.3,199.2,747643.1,4308712,38.89239,-78.14468
"878",140819,1,"litu ",1411,19607,19607,1,0,0,NA,"A",1.6,1.5,261.6,201.5,747642.4,4308714,38.89242,-78.14469
"879",140820,1,"litu ",1411,19608,19608,1,0,0,"2016-2017","D",2.5,1.5,262.5,201.5,747643.3,4308714,38.89242,-78.14468
"880",140821,1,"litu ",1411,19609,19609,1,0,0,NA,"A",4.6,0.4,264.6,200.4,747645.4,4308713,38.89241,-78.14465
"881",140825,1,"litu ",1411,19613,19613,1,1,0,NA,"A",8,5.9,268,205.9,747648.7,4308719,38.89245,-78.14461
"882",140829,1,"litu ",1411,19617,19617,1,0,0,NA,"A",0.6,4.9,260.6,204.9,747641.3,4308717,38.89245,-78.1447
"883",140833,1,"litu ",1411,19621,19621,1,0,0,NA,"A",5.6,9.5,265.6,209.5,747646.2,4308722,38.89249,-78.14464
"884",140872,1,"litu ",1413,19659,19659,1,0,0,NA,"A",6.1,14.9,266.1,254.9,747645.6,4308767,38.8929,-78.14463
"885",140881,1,"fram",1414,19667,19667,0,0,1,"2010-2011","A",NA,NA,267.200012207031,273.299987792969,747646.3,4308786,38.89306,-78.14462
"886",140931,1,"quve",1408,19712,19712,0,0,1,"2010-2011","A",NA,NA,275.299987792969,146.300003051758,747657.4,4308659,38.89192,-78.14454
"887",140934,1,"quve",1408,19714,19714,0,0,1,"2010-2011","A",NA,NA,277.100006103516,150.100006103516,747659.1,4308663,38.89195,-78.14451
"888",140939,1,"fram",1408,19719,19719,0,0,1,"2016-2017","D",NA,NA,278.200012207031,158.100006103516,747660,4308671,38.89202,-78.1445
"889",141031,1,"qupr",1411,19804,19804,0,0,1,"2010-2011","A",NA,NA,278.899993896484,219.300003051758,747659.3,4308732,38.89257,-78.14449
"890",141124,1,"fram",1416,19893,19893,0,0,1,"2010-2011","A",NA,NA,278.299987792969,300.399993896484,747656.8,4308813,38.8933,-78.14449
"891",141146,1,"caco ",1416,19910,19910,1,0,0,NA,"A",2.5,18.5,262.5,318.5,747640.6,4308831,38.89347,-78.14467
"892",141255,1,"fram",1416,19967,19967,0,0,1,"2016-2017","D",NA,NA,268.899993896484,309.200012207031,747647.2,4308822,38.89338,-78.14459
"893",142015,1,"quve",1417,19986,19986,0,0,1,"2010-2011","A",NA,NA,268.5,334.399993896484,747646.2,4308847,38.89361,-78.1446
"894",142046,1,"pist",1418,20015,20015,0,0,1,"2010-2011","A",NA,NA,273.5,345.200012207031,747650.9,4308858,38.89371,-78.14454
"895",142113,1,"cagl ",1417,20076,20076,1,0,0,NA,"A",3,5,263,325,747640.9,4308837,38.89353,-78.14466
"896",142178,1,"fram",1419,20135,20135,0,0,1,"2010-2011","A",NA,NA,267.299987792969,364.600006103516,747644.3,4308877,38.89388,-78.14461
